"Fiscal Year","Employer","Initial Approvals","Initial Denials","Continuing Approvals","Continuing Denials","NAICS","Tax ID","State","City","ZIP"
"2020","PHT LIGHTING DESIGN INC","1","0","0","0","54","8621","NY","NEW YORK","10001"
"2020","FATHEAD LLC","1","0","0","0","32","8812","MI","DETROIT","48226"
"2020","HUMAC INC","6","0","13","3","54","0650","AZ","PHOENIX","85027"
"2020","SAIANA TECHNOLOGIES INC","1","0","2","0","54","3089","NJ","SOUTH PLAINFIELD","07080"
"2020","ST JOHNS SHIP BUILDING INC","1","0","0","0","33","1294","FL","PALATKA","32177"
"2020","UNIV HOSPITALS MEDICAL GROUP INC","1","0","0","0","62","1619","OH","CLEVELAND","44106"
"2020","MARVEL TECHNOLOGIES INC","5","14","6","1","54","4966","MI","NOVI","48375"
"2020","BILL COM","1","0","8","0","52","5317","CA","PALO ALTO","94303"
"2020","BRIGADE CAPITAL MANAGEMENT LP","0","0","1","0","52","5879","NY","WHITE PLAINS","10601"
"2020","THE CLIMATE CORPORATION","0","0","4","0","99","7231","CA","SAN FRANCISCO","94103"
"2020","ETSY INC","3","0","5","0","45","8921","NY","BROOKLYN","11201"
"2020","KAVI ASSOCIATES LLC","1","0","1","0","54","2875","IL","BARRINGTON","60010"
"2020","BROADGATE INC","1","1","5","0","54","4093","MI","TROY","48084"
"2020","LUCID TECHNOLOGIES INC","0","0","2","0","54","7346","VA","GLEN ALLEN","23059"
"2020","MARQUIS TRANSPORTATION LLC DBA MAR","1","0","0","0","99","1327","TX","FORT WORTH","76177"
"2020","CM AND ASSOCIATES CONSTRUCTION MAN","0","0","1","0","99","5944","NJ","NEWARK","07102"
"2020","COMPASS INNOVATIONS INC","1","0","0","0","51","2925","CA","SANTA CLARA","95051"
"2020","STARR INSURANCE HOLDINGS INC","0","0","1","0","52","4762","NY","NEW YORK","10022"
"2020","ADDTEQ INC","0","0","1","0","54","1367","NJ","PRINCETON","08540"
"2020","INFOMATICS CORP","2","0","3","0","54","1794","VA","DULLES","20166"
"2020","INFOMATICS CORP","2","1","2","1","54","1794","VA","STERLING","20166"
"2020","SEI DESIGN GROUP ARCHITECTS DPC","0","1","0","0","54","3321","NY","ROCHESTER","14614"
"2020","KIRNLAND FOOD DISTRIBUTION INC","0","1","0","0","42","3364","GA","ATLANTA","30336"
"2020","CWC INTERNATIONAL INC","1","0","3","1","54","4324","TX","HOUSTON","77099"
"2020","AMAZON WEB SVCS INC","0","0","1","0","99","8016","WA","SEATTLE","98121"
"2020","AMAZON WEB SERVICES INC","0","0","1","0","99","8058","WA","SEATTLE","98121"
"2020","AMAZON WEB SERVICES INC","0","0","1","0","42","8068","WA","SEATTLE","98121"
"2020","AMAZON WEB SERVICES INC","4","2","31","2","45","8068","WA","SEATTLE","98121"
"2020","AMAZON WEB SERVICES INC","86","27","273","18","51","8068","WA","SEATTLE","98121"
"2020","TECON SOLUTIONS INC","0","0","2","0","54","9765","MN","EAGAN","55121"
"2020","JM USA INC","1","0","0","0","42","1124","MI","NOVI","48375"
"2020","VIRTUSOFT INC","0","0","1","0","54","3229","MA","NORTH ATTLEBORO","02760"
"2020","SUNSOFT SERVICES INC","0","3","0","0","54","5991","NJ","JERSEY CITY","07306"
"2020","OAC SERVICES INC FOUNDRY52","0","0","1","0","54","3143","CA","CAMPBELL","95008"
"2020","COMPUTERSUPPORT LLC","0","1","1","0","54","9883","MA","NATICK","01760"
"2020","APTAPHARMA INC","0","0","1","1","32","0367","NJ","PENNSAUKEN","08110"
"2020","APTAPHARMA INC","0","0","1","0","42","0367","NJ","PENNSAUKEN","08110"
"2020","PROSPECT INFOSYS INC","4","1","3","0","54","1179","MO","CHESTERFIELD","63017"
"2020","A VERO LLC","0","0","1","0","54","7018","NY","NEW YORK","10003"
"2020","LCS TECHNOLOGIES INC","0","0","1","0","54","7154","CA","GOLD RIVER","95670"
"2020","LCS TECHNOLOGIES INC","0","0","1","0","54","7154","CA","SACRAMENTO","95816"
"2020","MT GLOBAL FREIGHT SOLUTIONS INC","0","1","0","0","48","8615","TX","GRAPEVINE","76051"
"2020","TANAKA & ASSO","1","0","0","0","54","2932","CA","TORRANCE","90502"
"2020","CIRRIES TECHNOLOGIES INC","0","1","0","0","54","8958","TX","RICHARDSON","75080"
"2020","1220 COLLINS AVENUE INC","1","0","0","0","44","9702","FL","MIAMI BEACH","33139"
"2020","BARA CONSULTING INC","0","0","3","0","54","2961","NJ","EDISON","08817"
"2020","RAIMI ASSOCIATES INC","1","0","0","0","54","4828","CA","BERKELEY","94704"
"2020","AEGIS PROJECT CONTROLS CORP","1","0","6","0","54","1239","MD","SILVER SPRING","20910"
"2020","PROMETHEUS COMPUTING LLC","0","0","3","0","54","1363","NC","CULLOWHEE","28723"
"2020","LIVELY GROUP LLC DBA LVLY","0","0","1","0","54","4641","NY","NEW YORK","10022"
"2020","RENEWABLE ENERGY GROUP INC","0","1","0","0","45","9074","IA","AMES","50010"
"2020","REXEL USA INC","0","0","5","0","42","1845","TX","DALLAS","75254"
"2020","ATLAS COPCO RENTAL LLC","0","0","1","0","53","4915","TX","LA PORTE","77571"
"2020","ADDFORCE INC","0","2","0","0","54","6700","CA","CONCORD","94520"
"2020","SEAFORD INTERNAL MEDICINE","0","0","1","0","62","1618","DE","SEAFORD","19973"
"2020","SPLASHTOP INC","0","0","1","0","51","3106","CA","SAN JOSE","95129"
"2020","NEW VISION YOUTH COMMUNITY CENTER","0","0","1","0","81","6230","PA","GLENSIDE","19038"
"2020","SYNERGY GLOBAL SYSTEMS INC","0","0","0","1","54","8127","IL","LIBERTYVILLE","60048"
"2020","TEKSMART CONSULTING LLC","0","0","2","0","54","2003","FL","MIAMI BEACH","33140"
"2020","SQA CONCEPTS INC","0","2","9","1","54","4926","VA","ASHBURN","20147"
"2020","PERFORM CONSULTING INC","1","0","1","0","54","9018","CA","SANTA MONICA","90405"
"2020","ETELLIGENT GROUP LLC","0","0","1","0","54","3589","NJ","MAHWAH","07495"
"2020","SOFTOVA INC","3","1","9","2","54","9923","NJ","PISCATAWAY","08854"
"2020","THERAPY MANAGEMENT INC","0","0","1","0","62","0743","MI","PLYMOUTH","48170"
"2020","WHO S WATCHING TV LLC","0","0","1","0","54","1452","FL","ORLANDO","32804"
"2020","SAVIN TECHNOLOGIES INC","1","0","2","0","54","4279","TX","IRVING","75063"
"2020","ARCEAN INC","0","0","1","0","54","2032","GA","ALPHARETTA","30005"
"2020","INJ SOFTWARE SOLUTIONS LLC","0","0","0","1","54","2185","CA","PITTSBURG","94565"
"2020","HIGHPOINT SOLUTIONS LLC","0","0","8","0","54","0442","PA","NORRISTOWN","19401"
"2020","SPINEFRONTIER INC","0","0","1","0","33","0902","MA","MALDEN","02148"
"2020","ADVANCED RESEARCH CTR INC","1","0","0","0","54","6520","CA","ANAHEIM","92805"
"2020","ADROLL INC","1","0","1","1","54","6965","CA","SAN FRANCISCO","94110"
"2020","SWANKTEK INC","1","0","21","4","54","1999","NJ","NUTLEY","07110"
"2020","MANCOR OHIO INC","0","0","1","0","33","3049","OH","DAYTON","45404"
"2020","AMERICAN PROFESSIONALS INC","0","0","0","2","54","6535","NJ","EAST WINDSOR","08520"
"2020","AMERICAN PROFESSIONALS INC","0","0","1","0","54","6535","NJ","HIGHTSTOWN","08520"
"2020","BRIGHTTALK INC","0","0","2","0","99","1229","CA","SAN FRANCISCO","94104"
"2020","XLYSI LLC","0","0","1","0","54","3774","IL","BUFFALO GROVE","60089"
"2020","SOFT LABS NA INC","0","0","3","0","54","8355","MA","WESTBOROUGH","01581"
"2020","QUALINFOTECH SOLUTIONS INC","1","0","1","1","54","0494","TX","COPPELL","75019"
"2020","BUILDERTREND SOLUTIONS INC","0","0","1","0","51","2639","NE","OMAHA","68137"
"2020","CHEMTOS LLC","1","0","0","0","54","7642","TX","ROUND ROCK","78664"
"2020","STRATIVIA LLC","1","0","0","0","54","1184","MD","UPPER MARLBORO","20774"
"2020","CUBICLES INC","0","0","1","0","54","2534","NY","LONG ISLAND CITY","11101"
"2020","BURO HAPPOLD CONSULTING ENGINEERS","1","0","1","0","54","4355","NY","NEW YORK","10005"
"2020","MATRIX PRECISE INC","0","0","0","1","54","5941","CA","LOS ALTOS","94022"
"2020","ARISTON TEK INC","0","0","4","4","54","8980","NJ","JERSEY CITY","07306"
"2020","B2B INFOSYS INC","0","0","1","1","54","2437","TX","AUSTIN","78750"
"2020","INNOVATIVE INTELLIGENT SOLUTIONS L","10","9","8","2","54","7587","TX","PLANO","75075"
"2020","INFOLOGITECH INC","1","0","7","0","54","5163","NJ","PRINCETON","08540"
"2020","NASDAQ ISE LLC","0","0","1","0","52","9802","NY","NEW YORK","10006"
"2020","SNAPLOGIC INC","1","0","2","0","51","2388","CA","SAN MATEO","94402"
"2020","ELEMENTAL TECHNOLOGIES LLC","0","0","2","0","45","7214","WA","SEATTLE","98121"
"2020","ELEMENTAL TECHNOLOGIES LLC","0","0","2","0","51","7214","WA","SEATTLE","98121"
"2020","PETX TECHNOLOGIC INC","0","0","1","0","42","9798","TX","HOUSTON","77042"
"2020","AUDACIOUS INQUIRY LLC","0","0","3","0","54","1926","MD","CATONSVILLE","21228"
"2020","NEXT SPHERE TECHNOLOGIES INC","2","0","3","0","54","2062","FL","CLEARWATER","33764"
"2020","WALKER EDISON FURNITURE CO LLC","1","0","0","0","33","6576","UT","SALT LAKE CITY","84120"
"2020","CAREFUSION RESOURCES LLC","1","0","0","1","33","7993","CA","SAN DIEGO","92130"
"2020","CAREFUSION RESOURCES LLC","0","0","3","0","33","7993","NJ","FRANKLIN LAKES","07417"
"2020","VIROVEK INCORPORATION","1","0","0","0","54","1979","CA","HAYWARD","94541"
"2020","AZZA PROVIDER SERVICES INC DBA AZZ","1","0","0","0","62","3209","TX","ARLINGTON","76002"
"2020","BTI SOLUTIONS INC","1","3","1","1","54","7299","TX","RICHARDSON","75081"
"2020","AMPLE IT SERVICES LLC","1","0","2","0","54","8528","TX","IRVING","75038"
"2020","TMP WORLDWIDE ADVERTISING","0","0","2","0","54","9871","NY","NEW YORK","10004"
"2020","CSAT INVESTMENT ADVISORY LP DBA","0","0","1","0","52","1833","MI","DETROIT","48226"
"2020","EARLY WARNING SERVICES LLC","0","0","7","0","51","6211","AZ","SCOTTSDALE","85260"
"2020","RIOT GAMES INC","5","2","5","0","54","8564","CA","LOS ANGELES","90064"
"2020","RIOT GAMES INC","1","0","0","0","54","8654","CA","LOS ANGELES","90064"
"2020","TECHNOMAX LLC","0","0","4","0","54","8269","NJ","PRINCETON JUNCTION","08550"
"2020","TECHNOMAX LLC","0","0","5","0","54","8269","NJ","WEST WINDSOR","08550"
"2020","HELLS POINT LLC","0","1","0","0","71","5584","VA","ANNANDALE","22003"
"2020","FLEXTECS LLC","0","0","0","1","54","7124","GA","MARIETTA","30067"
"2020","JOSS DATA INC","0","1","0","0","54","2092","OH","DUBLIN","43017"
"2020","BLACKROCK INVESTMENT MGT LLC","0","0","8","0","52","9476","DE","WILMINGTON","19809"
"2020","KAVERISOFT INC DBA DISPATCH TRACK","0","0","1","0","51","1091","CA","SAN JOSE","95129"
"2020","TWG HOLDINGS INC","0","0","1","0","52","7182","GA","ATLANTA","30339"
"2020","LITTLE LINGUISTS ACADEMY INC","0","0","1","0","61","0571","IL","CHICAGO","60640"
"2020","SOLAREDGE TECHNOLOGIES INC","1","0","2","0","33","8862","CA","FREMONT","94538"
"2020","SKYTAP INC","0","0","1","0","51","1037","WA","SEATTLE","98104"
"2020","STONY BROOK DENTAL ASSOCIATES INC","0","0","1","0","62","4227","NY","STONY BROOK","11794"
"2020","CENTAURUS TECH PARTNERS LLC","0","0","1","2","54","4883","TX","IRVING","75039"
"2020","LORD TAYLOR LLC","0","0","1","0","99","4961","NY","NEW YORK","10281"
"2020","GOERTEK ELECTRONICS INC","1","0","1","0","33","7936","CA","SANTA CLARA","95054"
"2020","POMALA SYSTEMS INC","1","0","1","0","54","9096","NY","ROCHESTER","14618"
"2020","COMMITPOINT INC","0","0","2","0","54","2448","VA","LEESBURG","20176"
"2020","CREATIVE ENGINEERING GROUP INC","0","0","1","0","54","3889","FL","HIALEAH","33016"
"2020","SIMPLISAFE INC","0","0","1","0","33","7003","MA","BOSTON","02108"
"2020","SUNRISE FUTURES LLC","0","0","1","0","52","7947","IL","CHICAGO","60606"
"2020","SWARKY SOLUTIONS CORPORATION","0","0","0","1","54","0646","MN","PLYMOUTH","55447"
"2020","SV TECH INC","0","0","0","1","54","5162","VA","CHANTILLY","20152"
"2020","AKSIA LLC","1","0","0","0","52","5739","NY","NEW YORK","10022"
"2020","AKS INFOTECH INC","1","0","0","0","54","9172","NJ","MONMOUTH JUNCTION","08852"
"2020","AMA USA INC","1","0","0","0","42","0647","IN","INDIANAPOLIS","46268"
"2020","TEKPLANT INC","1","0","0","0","54","6633","NJ","MONROE TOWNSHIP","08831"
"2020","CLEAN ENERGY SOLUTIONS INC","0","1","0","0","23","9816","CO","NEDERLAND","80466"
"2020","HISTOGENETICS LLC","0","0","1","0","62","2180","NY","OSSINING","10562"
"2020","CREATIVE SYNERGIES GROUP LLC","0","0","1","0","54","1809","MI","OKEMOS","48864"
"2020","TRANSITION PHARMACY LLC","0","0","1","0","42","5813","PA","FEASTERVILLE TREVOSE","19053"
"2020","FARATA SYSTEMS LLC","0","1","0","0","51","9368","FL","BOCA RATON","33487"
"2020","CLOUD INFO SOLUTIONS INC","2","0","0","0","54","0510","NJ","PRINCETON JUNCTION","08550"
"2020","EMPIRE MERCHANTS LLC","1","0","0","0","42","1037","NY","ASTORIA","11105"
"2020","CDNETWORKS INC","0","1","1","0","54","4579","CA","DIAMOND BAR","91765"
"2020","SYSCONS CORPORATION","0","0","1","0","54","0179","RI","PROVIDENCE","02904"
"2020","VERACTION LLC","1","0","0","0","54","2481","TX","AUSTIN","78727"
"2020","DOYENSYS INC","0","0","0","1","54","6708","TX","DALLAS","75248"
"2020","HARWARD TECHNOLOGIES LLC","0","0","2","0","54","9937","IL","HAMPSHIRE","60140"
"2020","HARWARD TECHNOLOGIES LLC","0","0","1","0","54","9937","NJ","EDISON","08837"
"2020","UPAYA THE SOLUTION INC","0","0","0","1","54","5166","CA","SAN JOSE","95129"
"2020","MAYPRO INDUSTRIES LLC","0","0","1","0","42","3400","NY","PURCHASE","10577"
"2020","KEN SYSTEMS INC","0","0","3","0","54","6641","VA","HERNDON","20171"
"2020","VYZER SOLUTIONS INC","0","4","10","0","54","9677","TX","RICHARDSON","75082"
"2020","SIGMA PLASTIC SERVICES INC","0","0","1","0","54","2512","IL","SCHAUMBURG","60173"
"2020","CEVA FREIGHT LLC","1","0","2","1","48","3032","TX","HOUSTON","77032"
"2020","TELARIA INC","0","0","1","0","54","0343","NY","NEW YORK","10038"
"2020","SUSENSOFT GLOBAL SERVICES INC","1","5","0","0","54","0380","TX","IRVING","75039"
"2020","STUDIO 8 ARCHITECTS INC","0","0","1","0","54","7813","TX","AUSTIN","78701"
"2020","STRAIGHTUP SOLAR LLC","1","0","0","0","22","9873","MO","SAINT LOUIS","63132"
"2020","APPLIED SYSTEMS INC","0","0","0","1","51","1045","IL","UNIVERSITY PARK","60484"
"2020","MED STRATEGIES INC","0","0","1","0","54","0367","VA","ASHBURN","20147"
"2020","SELSOFT INC","0","1","1","0","54","1435","TX","ALLEN","75002"
"2020","IT CATALYST GLOBAL SOLUTIONS INC","1","0","0","0","54","8821","CA","PLEASANT HILL","94523"
"2020","VALASSIS DIGITAL CORP","2","0","2","0","51","0657","NC","MORRISVILLE","27560"
"2020","ZUORA INC","4","0","13","2","54","0976","CA","SAN MATEO","94403"
"2020","TEKRELIANCE LLC","2","1","0","1","54","5962","CA","FREMONT","94538"
"2020","SCHNEIDER ELECTRIC ENGRG SVCS LLC","0","0","2","0","33","6979","MA","BOSTON","02108"
"2020","CARESOFT GLOBAL INC","4","0","3","0","54","9422","IL","BURR RIDGE","60527"
"2020","CARESOFT GLOBAL INC","4","0","1","0","54","9422","IL","WILLOWBROOK","60527"
"2020","APTTUS CORPORATION","0","0","7","0","54","2615","CA","SAN MATEO","94404"
"2020","CAST & CREW PAYROLL LLC DBA CAST &","0","0","4","0","54","4425","CA","BURBANK","91504"
"2020","RADIO SYSTEMS CORPORATION","0","0","1","0","81","8897","TN","KNOXVILLE","37932"
"2020","DTN LLC F K A TELEVENT DTN LLC","0","0","1","0","51","1424","MN","BURNSVILLE","55337"
"2020","REITER AFFILIATED COMPANIES LLC","0","0","2","0","11","9931","CA","OXNARD","93030"
"2020","INFISYSTEMS LLC","0","30","0","0","54","9157","FL","CLEARWATER","33755"
"2020","ROOTSHELL ENTERPRISE TECHNOLOGIES","1","0","0","1","54","1272","CA","SANTA CLARA","95051"
"2020","ROOTSHELL ENTERPRISE TECHNOLOGIES","1","1","0","0","54","1272","CA","SANTA CLARA","95054"
"2020","EZE CASTLE SOFTWARE LLC","0","0","3","0","52","6160","MA","BOSTON","02210"
"2020","TWITCH INTERACTIVE INC","1","0","0","0","45","8222","NY","NEW YORK","10036"
"2020","TWITCH INTERACTIVE INC","6","0","11","0","45","8222","WA","SEATTLE","98121"
"2020","TWITCH INTERACTIVE INC","0","0","1","0","51","8222","WA","SEATTLE","98121"
"2020","DEFT GLOBAL INC","7","4","0","1","54","1515","MI","FRANKLIN","48025"
"2020","JG PLASTERING LLC","1","0","0","0","99","2557","CO","LAKEWOOD","80226"
"2020","WILDCAT DISCOVERY TECHNOLOGIES INC","1","0","0","0","54","5019","CA","SAN DIEGO","92121"
"2020","ZENITH SERVICES INC","1","2","4","1","54","0383","NJ","PRINCETON","08540"
"2020","LAWRENCE LIVERMORE NATL SECURITY L","10","0","5","0","54","4386","CA","LIVERMORE","94550"
"2020","ASTUTE BUSINESS SOLUTIONS","1","1","0","0","54","7823","CA","PLEASANTON","94588"
"2020","SYNERGY GLOBAL TECHNOLOGIES INC","0","0","4","2","54","8228","NJ","SOMERSET","08873"
"2020","SUNRISE FOOD TRADING INC","1","0","0","0","42","8798","NJ","WARREN","07059"
"2020","MATCHPOINT SOLUTIONS","2","1","0","0","54","1118","CA","DUBLIN","94568"
"2020","ABRIDGE INFO SYSTEMS INC","0","0","1","0","54","0156","MA","CHELMSFORD","01824"
"2020","PRODIGY TECHNOLOGIES INC","0","3","2","1","54","4027","TX","FRISCO","75034"
"2020","SYMMETRIZE LLC","0","2","1","0","54","6155","FL","MELBOURNE","32904"
"2020","APOGEE MEDICAL GROUP SC PC","0","0","1","0","62","8616","TX","DALLAS","75225"
"2020","SPRUCE TECHNOLOGY INC","1","0","5","0","54","6502","NJ","CLIFTON","07012"
"2020","SYNECTIKS INC","0","0","1","0","54","8378","NJ","PRINCETON","08540"
"2020","JUMP OPERATIONS LLC","0","0","4","0","52","8928","IL","CHICAGO","60654"
"2020","AGILONE INC","3","2","0","0","54","2862","CA","SUNNYVALE","94085"
"2020","ELEPHANTDRIVE INC","1","0","0","0","51","6730","CA","SANTA MONICA","90405"
"2020","APPSINTEGRATION INC","1","1","0","0","54","3325","CA","PLEASANTON","94588"
"2020","WENSONG LI MEDICINE PC","1","0","0","0","62","3809","NY","FLUSHING","11355"
"2020","SAJIX INC","0","0","0","1","54","4656","CA","PLEASANTON","94566"
"2020","HIGH TECH CONSULTING INC","1","0","1","0","54","6224","NJ","SOMERSET","08873"
"2020","SUNDANCE METAL FABRICATORS LLC","1","0","0","0","33","3302","TX","AUSTIN","78727"
"2020","PI INNOVO LLC","1","0","0","0","54","3756","MI","PLYMOUTH","48170"
"2020","NVEST INC","0","0","1","0","52","5125","CA","SAN FRANCISCO","94111"
"2020","SLK HOLDINGS LLC","2","1","1","0","54","5269","AZ","PHOENIX","85021"
"2020","ESENCIA TECHNOLOGIES INC","0","0","1","0","54","4382","CA","SANTA CLARA","95054"
"2020","HEADSTREAM INC","0","0","2","3","54","4906","DE","WILMINGTON","19808"
"2020","K TEK RESOURCING LLC","1","0","0","0","54","0744","TX","HOUSTON","77074"
"2020","TAPJOY INC","1","0","1","0","54","2389","CA","SAN FRANCISCO","94111"
"2020","WISE EQUATION SOLUTIONS INC","9","15","0","0","54","6509","TN","FRANKLIN","37067"
"2020","ORGSPIRE INC","0","1","1","0","54","1265","CA","SAN RAMON","94583"
"2020","ORGSPIRE INC","3","1","6","0","54","1265","NJ","SOMERSET","08873"
"2020","ICER BRANDS SERVICES LLC","1","0","0","0","99","3738","NY","NEW YORK","10018"
"2020","ZEDVENTURES INC","0","1","1","0","54","9446","CA","SAN JOSE","95110"
"2020","Y-PRIME INC","0","1","0","0","54","2651","PA","MALVERN","19355"
"2020","KPI PARTNERS INC","0","1","2","0","54","4236","CA","NEWARK","94560"
"2020","INDIANA MATH & SCIENCE ACADEMY WES","1","0","0","0","61","1308","IN","INDIANAPOLIS","46254"
"2020","INDUS GROUP INC","3","2","4","0","54","4043","NJ","HACKENSACK","07601"
"2020","GEORGIA PACIFIC CONSUMER OPERATION","0","0","5","0","32","7139","GA","ATLANTA","30303"
"2020","GEORGIA PACIFIC GYPSUM LLC","1","0","0","0","32","7672","GA","ATLANTA","30303"
"2020","GEORGIA PACIFIC CHEMICALS LLC","0","0","1","0","32","7702","GA","ATLANTA","30303"
"2020","PRESIDIO KNOLLS SCHOOL INC","0","0","2","0","61","8127","CA","SAN FRANCISCO","94103"
"2020","KIA MOTORS MANUFACTURING GEORGIA I","1","0","1","0","33","2938","GA","WEST POINT","31833"
"2020","RIVER CITY EDUCATION SERVICES INC","1","0","0","0","61","3949","FL","JACKSONVILLE","32216"
"2020","JACKSON FAMILY ENTERPRISES INC","0","0","1","0","31","0901","CA","SANTA ROSA","95403"
"2020","GEORGIA PACIFIC BUILDING PRODUCTS","0","0","1","0","32","2424","GA","ATLANTA","30303"
"2020","INFOTECH PRISM LLC DBA CIRRUSLABS","0","4","6","1","54","3248","GA","ALPHARETTA","30022"
"2020","BECHTEL OIL GAS AND CHEMICALS INC","1","1","6","0","54","4069","TX","HOUSTON","77056"
"2020","CARE.COM INC","0","0","1","0","99","5879","MA","WALTHAM","02451"
"2020","MEDQIA LLC","1","0","0","0","62","7819","CA","LOS ANGELES","90024"
"2020","WORKWAVE LLC","0","0","1","0","51","4859","NJ","HOLMDEL","07733"
"2020","JOONG ANG DAILY NEWS ATLANTA INC","0","1","0","0","51","4428","GA","DULUTH","30096"
"2020","SRI INFOTECH INC","2","0","0","0","54","1948","MA","NORWOOD","02062"
"2020","OZ JEWELRY CORP","0","1","0","0","33","4363","NY","NEW YORK","10001"
"2020","VENBROOK GROUP LLC","1","0","0","0","52","7496","CA","WOODLAND HILLS","91367"
"2020","HR & KNOWLEDGE INC DBA HRK AMWERIC","0","2","0","0","54","1957","NJ","ISELIN","08830"
"2020","ELITE INNOVATIVE SOLUTIONS INC","2","1","1","0","54","5818","TX","IRVING","75062"
"2020","ELITE INNOVATIVE SOLUTIONS INC","0","0","1","0","54","5818","TX","MCKINNEY","75070"
"2020","CYMANSYS SOLUTIONS LLC","1","1","2","0","54","0378","TX","ROUND ROCK","78681"
"2020","PRIME HEALTHCARE PARADISE VALLEY L","0","1","0","0","62","7239","CA","NATIONAL CITY","91950"
"2020","AMITI CONSULTING INC","1","0","8","1","54","8724","VA","ASHBURN","20147"
